index,account,page,postdate,tweet,link,comments,retweets,likes,views,replysource
101,"Group title pending","","unknown","Wabah hantavirus yang terjadi di kapal pesiar MV Hondius kembali memicu perhatian terhadap upaya pengembangan vaksin untuk virus tersebut. Meski penelitian terus berjalan, para ilmuwan menyebut vaksin hantavirus kemungkinan masih membutuhkan waktu bertahun-tahun sebelum bisa digunakan secara luas. Melansir NBC News (8/5/2026), pengembangan vaksin hantavirus selama ini sering terhambat karena minim pendanaan dan rendahnya perhatian global. Profesor mikrobiologi molekuler dan imunologi dari Johns Hopkins Bloomberg School of Public Health, Sabra Klein, mengatakan penyakit ini kerap dianggap bukan ancaman pandemi besar sehingga dukungan penelitian masih terbatas. “Lembaga pendanaan tidak mengalokasikan banyak dana karena penyakit ini dianggap tidak akan menjadi epidemi atau pandemi berikutnya,” ujar Klein.Perusahaan bioteknologi asal Inggris, EnsiliTech, diketahui telah mengembangkan vaksin hantavirus selama sekitar 15 tahun. Salah satu pendiri perusahaan, Matt Slade, mengatakan penelitian vaksin hantavirus sempat kurang mendapat perhatian. “Kami melihat hantavirus sebagai penyakit yang cukup terabaikan dan hampir tidak ada penelitian besar di bidang ini,” kata Slade. Vaksin yang dikembangkan EnsiliTech menggunakan teknologi messenger RNA atau mRNA, teknologi yang juga dipakai dalam vaksin Covid-19. Vaksin tersebut menargetkan strain virus hanta yang banyak ditemukan di Asia Timur dan dapat menyebabkan perdarahan internal serta gangguan ginjal.Sumber: https://health.kompas.com/.../vaksin-hantavirus-sedang...#virus #hantavirus #vaksin #covid Lihat Lebih Sedikit Wabah hantavirus yang terjadi di kapal pesiar MV Hondius kembali memicu perhatian terhadap upaya pengembangan vaksin untuk virus tersebut. Meski penelitian terus berjalan, para ilmuwan menyebut vaksin hantavirus kemungkinan masih membutuhkan waktu bertahun-tahun sebelum bisa digunakan secara luas. Melansir NBC News (8/5/2026), pengembangan vaksin hantavirus selama ini sering terhambat karena minim pendanaan dan re","https://www.facebook.com/groups/182570445663977/",4,0,0,-1,"NaN"
102,"Diskusi dan Sharing Seputar Bayi","","unknown","bun ada g d sini anaknya yg ga d vaksin?tad say dei posyndu timbang saja trus pas mau d subtik dpt 1 saya nanya itu vaksin dpt1? eh mau d auntik ke anak saya g d kasih alcohol dulu saya nanya mana alcohol nya kasi dulu.ktnya g ad habis alcohol nya. saya jawab g ah jangan d auntik klw g d kasih alcohol. bun ada g d sini anaknya yg ga d vaksin? tad say dei posyndu timbang saja trus pas mau d subtik dpt 1 saya nanya itu vaksin dpt1? eh mau d auntik ke anak saya g d kasih alcohol dulu saya nanya mana alcohol nya kasi dulu. ktnya g ad habis alcohol nya. saya jawab g ah jangan d auntik klw g d kasih alcohol.","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
103,"Info Vaksin Gratis","yang bisa buat keterangan vaksin 1- 4","unknown","yang bisa buat keterangan vaksin 1- 4","https://www.facebook.com/groups/725809851654492/",0,0,0,-1,"NaN"
104,"Rottweiler Indonesia in New Normal Condition","Ready Lagi 1 Betina","Usia 2 Bulan Kurang 7 hari","Ready Lagi 1 Betina Usia 2 Bulan Kurang 7 hariStanbum, Vaksin & Obat Cacing  ""Anak Import Kroasia""Kerobokan. BALIhttps://Wa.me/6282144833979","https://www.facebook.com/groups/333104143482242/",8,0,0,-1,"NaN"
105,"Rottweiler Indonesia in New Normal Condition","","unknown","Calon pejantan tangguh Usia 11bulan.…  Calon pejantan tangguh Usia 11bulan.…","https://www.facebook.com/groups/333104143482242/",0,0,0,-1,"NaN"
106,"Rottweiler Indonesia in New Normal Condition","","unknown","Kembali Hadir.. Anakan Rottweiler Jantan Non Stambun Superbig..Terlahir dr Indukan Rott berstambun.. DOB 28 Januari 2026.. Hari ini umur 1 bulan 17 hari.. Sdh termasuk Vaksin Eurican 4 (E4)..Kaki sdh sebesar 3 jari tangan pria dewasa..Anakan rottweiler jantan Superbig.. Sangat terurus.. Obat cacing rutin..Terlahir dr indukan jantan n indukan betina superbig.. Video indukan disertakan..Balige - Kab. Toba Samosir - Sumut. No. Kontak/WA. 0822 2622 4888 Lihat Lebih Sedikit Kembali Hadir.. Anakan Rottweiler Jantan Non Stambun Superbig.. Terlahir dr Indukan Rott berstambun.. DOB 28 Januari 2026.. Hari ini umur 1 bulan 17 hari.. Sdh termasuk Vaksin Eurican 4 (E4).. Kaki sdh sebesar 3 jari tangan pria dewasa.. Anakan rottweiler jantan Superbig.. Sangat terurus.. Obat cacing rutin.. Terlahir dr indukan jantan n indukan betina superbig.. Video indukan disertakan.. Balige - Kab. Toba Samosir - Sumut. No. Kontak/WA. 0822 2622 4888 Lihat Lebih Sedikit","https://www.facebook.com/groups/333104143482242/",0,0,0,-1,"NaN"
107,"ADOPSI KUCING SOLO DAN SEKITARNYA","","unknown","Aku mau adopt kucing ras persia- jantan - no kutu dan jamur- pup pip di litter box- aktif, lincah- sudah vaksin- terawat Lihat Lebih Sedikit Aku mau adopt kucing ras persia - jantan - no kutu dan jamur - pup pip di litter box - aktif, lincah - sudah vaksin - terawat Lihat Lebih Sedikit","https://www.facebook.com/groups/273405435676711/",0,0,0,-1,"NaN"
108,"INDONESIA","","unknown","Proyek pesanan siapa tuh udah datang tinggal disebarluaskan entah lewat udara atau humanity tourch...Anncuuukkkk.#Vaksin #PcrVirus Lihat Lebih Sedikit Proyek pesanan siapa tuh udah datang tinggal disebarluaskan entah lewat udara atau humanity tourch... Anncuuukkkk. #Vaksin #PcrVirus Lihat Lebih Sedikit","https://www.facebook.com/groups/207100049320404/",0,0,0,-1,"NaN"
109,"Diskusi dan Sharing Seputar Bayi","","unknown","Halo buibu anti vaksin, kalian kira kami ibu-ibu yang merelakan vaksin untuk anak gak kerepotan kah? Kami juga repot, gak tega juga anak disuntik, tapi demi kesehatan anak, kami rela anak kami diimunisasi. Kalian para ibu egois, mikir gak kalau anak kalian gak diimunisasi apa dampaknya untuk anak kalian nanti dan anak-anak lain yang sudah diimunisasi? Tau gak Indonesia lama bebas POLIO lalu kemarin malah KLB POLIO???YAA KARNA KALIAN…  Halo buibu anti vaksin, kalian kira kami ibu-ibu yang merelakan vaksin untuk anak gak kerepotan kah? Kami juga repot, gak tega juga anak disuntik, tapi demi kesehatan anak, kami rela anak kami diimunisasi. Kalian para ibu egois, mikir gak kalau anak kalian gak diimunisasi apa dampaknya untuk anak kalian nanti dan anak-anak lain yang sudah diimunisasi? Tau gak Indonesia lama bebas POLIO lalu kemarin malah KLB POLIO??? YAA KARNA KALIAN…","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
110,"KOPEKUSO ( KOMUNITAS PECINTA KUCING SOLO )","","unknown","ADAKAN VAKSIN GRATIS/SUBSIDI??ADAKAN VAKSIN GRATIS/SUBSIDI??","https://www.facebook.com/groups/477208712412454/",0,0,0,-1,"NaN"
111,"KOPEKUSO ( KOMUNITAS PECINTA KUCING SOLO )","","unknown","info vaksin kucing area solo yang terjangkau selain puskeswan dimana yaa???info vaksin kucing area solo yang terjangkau selain puskeswan dimana yaa???","https://www.facebook.com/groups/477208712412454/",0,0,0,-1,"NaN"
112,"KOPEKUSO ( KOMUNITAS PECINTA KUCING SOLO )","","unknown","Maaf kak mau tanya,Seberapa penting Vaksin untuk kesehatan kucing kedepanne kak dan umur brp harus di Vaksin.(Mau Vaksin kitten takut malah demam dan sakit)Terimakasih Maaf kak mau tanya, Seberapa penting Vaksin untuk kesehatan kucing kedepanne kak dan umur brp harus di Vaksin. (Mau Vaksin kitten takut malah demam dan sakit) Terimakasih","https://www.facebook.com/groups/477208712412454/",0,0,0,-1,"NaN"
113,"Info Vaksin Gratis","","unknown","info dong yang bsa nembak vaksin ke 3 yang nembus, buruh cepet soalnya","https://www.facebook.com/groups/725809851654492/",0,0,0,-1,"NaN"
114,"Diskusi dan Sharing Seputar Bayi","","unknown","Ada pengalaman vaksin PCV di dokter berapa ya bun. Anaku jujur telat vaksin ini dan dia barusan kena Bronkopnumonia. Skrg ingin kejarkan untuk vaksin ini.","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
115,"Diskusi dan Sharing Seputar Bayi","","unknown","Bund mau tanya anaku kan umurnya mau masuk 18 bulan, dan disuruh dokter lengkapi imunisasi nya, anaku hanya vaksin pas lahir sja dirumah sakit yg lainya tdk adaJika sya vaksin di umur 18 bulan vaksin apa sja kh yg diaksi apakah mulai dri vaksin BCG atau apa?? Bund mau tanya anaku kan umurnya mau masuk 18 bulan, dan disuruh dokter lengkapi imunisasi nya, anaku hanya vaksin pas lahir sja dirumah sakit yg lainya tdk ada Jika sya vaksin di umur 18 bulan vaksin apa sja kh yg diaksi apakah mulai dri vaksin BCG atau apa??","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
116,"KOPEKUSO ( KOMUNITAS PECINTA KUCING SOLO )","","unknown","Mau tanya kak kalo vaksin buat kucing brp ya, dan dimanaTerimakasih Mau tanya kak kalo vaksin buat kucing brp ya, dan dimanaTerimakasih","https://www.facebook.com/groups/477208712412454/",0,0,0,-1,"NaN"
117,"Diskusi dan Sharing Seputar Bayi","","unknown","Anak saya kena flu singapurDan dokter meng anjurkan untuk melakukan vaksin singapur setelah 1 bulan sembuh ke DSADan ternyata untuk biayanya lumayan Apakah mom ada yg pernah mengalami juga Anak saya kena flu singapur Dan dokter meng anjurkan untuk melakukan vaksin singapur setelah 1 bulan sembuh ke DSA Dan ternyata untuk biayanya lumayan Apakah mom ada yg pernah mengalami juga","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
118,"Rottweiler Indonesia in New Normal Condition","","unknown","Betina 7bln stb vaksin 3xPapa importLok. Pematangsiantar Lihat Lebih Sedikit Betina 7bln vaksin 3x Papa import Lok. Pematangsiantar Lihat Lebih Sedikit","https://www.facebook.com/groups/333104143482242/",9,0,0,-1,"NaN"
119,"KOPEKUSO ( KOMUNITAS PECINTA KUCING SOLO )","","unknown","Monggo yg mau vaksin rabies dan steril …","https://www.facebook.com/groups/477208712412454/",0,0,0,-1,"NaN"
120,"Diskusi dan Sharing Seputar Bayi","","unknown","bunda² adakah yg anakny hbs di vaksindpt 3 , polio suntik dan tetes trus diare? kasih saranyya dong bunda² adakah yg anakny hbs di vaksin dpt 3 , polio suntik dan tetes trus diare? kasih saranyya dong","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
121,"Diskusi dan Sharing Seputar Bayi","","unknown","Bun, sharing dong anak saya usianya bentar lagi mau 2 bulan. Rencana saya untuk vaksin DPT 1 mau ke DSA untuk meminimalisir efek demam. Rota Virus, PCV, dan Polio mau ke puskesmas. Kira-kira untuk vaksin Rota Virus & PCV ada efek demam juga gak ya?","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
122,"Diskusi dan Sharing Seputar Bayi","","unknown","Setiap suntik DPT pasti bengkak dan keras  Padahal demamnya cuma 24 jam pertama ajaDlu abg2 nya gapernah ada drama bengkak dan keras vaksin apapun ituJadi sedih  Ada yg samakah bunda2 ??…  Setiap suntik DPT pasti bengkak dan keras Padahal demamnya cuma 24 jam pertama aja Dlu abg2 nya gapernah ada drama bengkak dan keras vaksin apapun itu Jadi sedih Ada yg samakah bunda2 ??…","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
123,"Diskusi dan Sharing Seputar Bayi","","unknown","Emang batuk pertusis/rejan sejahat itu ya bun ? Vaksin nya harus sampe 4x dpt 123 dan dpt 4 nya di 9bln kalo gk salah baca di buku kia mana efek nya bisa bikin demam dari yg demam ringan bhkan ada yang sampe kejang ..Emang batuk pertusis/rejan sejahat itu ya bun ? Vaksin nya harus sampe 4x dpt 123 dan dpt 4 nya di 9bln kalo gk salah baca di buku kia mana efek nya bisa bikin demam dari yg demam ringan bhkan ada yang sampe kejang ..","https://www.facebook.com/groups/759878459543655/",0,0,8067,-1,"NaN"
124,"Diskusi dan Sharing Seputar Bayi","","unknown","Bun aq mo tny, anaku laki2 usia 13 bln, vaksin smpe 9 buln udh slsai, saat mau di vaksin yg 1 thn eh gk ad trs vaksin nya kt bidannya, jd blm di vaksin deh smpe skrg, kt bidan ny gpp gk di vaksin krn yg wajibnya cuma smpe bayi usia 9 bln krn corona, kn skrg corona udh hilang jd ya aman2 aj klo gk di vaksin, yg bwt usia 1 thn ke atas cuma vaksin tambahan aj koq, bgt kt bidan nya, gmn bun ad yg sm gak??","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
125,"Diskusi dan Sharing Seputar Bayi","","unknown","DPT 1,2,3vaksin untuk tahap 1, 2, dan 3 sebenarnya sama. Berikut adalah ringkasan informasi penting dari gambar tersebut:…  DPT 1,2,3 vaksin untuk tahap 1, 2, dan 3 sebenarnya sama. Berikut adalah ringkasan informasi penting dari gambar tersebut:…","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
126,"Diskusi dan Sharing Seputar Bayi","Kalau ingat foto ini sedih dan kasihan","unknown","Kalau ingat foto ini sedih dan kasihanIni waktu anakku vaksin dpt 1 karna sebagai orang tua baru meskipun sudah ada wejangan2 an dr yang sudah berpengalaman tapi saat menghadapi anak rewel di tambah muntah juga demam efek dari vaksin itu , aku memutuskan ga melanjutkan vaksin2 yg sudah di sarankan bidan .Karna ada dpt 2 dpt 3 dimana reaksi dr vaksin itu anak jadi demam .Sudah membayangkan gimana anakku akan kesakitan lagi .Tapi mendengar banyak informasi , lebih2 ada yang bilang  — di Candi Gedong Songo, Bandungan Ungaran, Jateng.","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
127,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","","unknown","punya ayam petelur 20 kalo mau vaksin nanggung mahal belinya , solusi kalo nggak harus vaksin suntik, tiap bulanya jika vaksin lewat air minum yang harus di kasih jenis vaksin apa aja proff?","https://www.facebook.com/groups/585146982364618/",0,0,0,-1,"NaN"
128,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","Mohon maaf izin bertanya","unknown","Mohon maaf izin bertanyaSaya mau beli Doc pejantan, Dulu terbiasa beli tanpa divaksin, saya vaksin sendiri menurut panduan Prof Ilyas,Kemudian saya di tawari temen pembelian doc pejantan langsung komplit sudah vaksin.Menurut kalian lebih efektif mana ya divaksin pribadi sama divaksin dari pabrik ya","https://www.facebook.com/groups/585146982364618/",0,0,0,-1,"NaN"
129,"Diskusi dan Sharing Seputar Bayi","","unknown","Hy bun!! Ada gk yang anaknya gk di vaksin influenza???Hy bun!! Ada gk yang anaknya gk di vaksin influenza???","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
130,"Pusat Adopsi Kucing Jogja","","unknown","Maaf mas/mbk mau nnya...di jogja biaya steril kucing sma vaksin brpa ya","https://www.facebook.com/groups/785721089297658/",0,0,0,-1,"NaN"
131,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","","unknown","Selamat siang prof llyas ,izin tanya mau tanya jadwal vaksin dari doc ayam petelur sampai ahkir prof? Terimakasih","https://www.facebook.com/groups/585146982364618/",0,0,0,-1,"NaN"
132,"Diskusi dan Sharing Seputar Bayi","","unknown","selamat siang moms .. ad kah disni yg pernah anak bayinya imunisasi  salah vaksin ... anak saya umur 8 bulan tpi ibu bidan suntiknya DPT lanjutan yang untuk anak 18 bulan ... bahaya gk yaa.  . selamat siang moms .. ad kah disni yg pernah anak bayinya imunisasi  salah vaksin ... anak saya umur 8 bulan tpi ibu bidan suntiknya DPT lanjutan yang untuk anak 18 bulan ... bahaya gk yaa.  .","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
133,"Diskusi dan Sharing Seputar Bayi","Selamat sore bunda bunda","unknown","Selamat sore bunda bundaSaya mau tanya anak saya habis vaksin dpt 1 sebelum vaksin anak nya sudah bisa tengkurap tapi setelah vaksin setiap kali dia mau tengkurap nangis kejer Bun, padahal sudah 5 hari bekas suntik nya dan tidak bengkak. Kira kira ini kenapa ya bunda, saya khawatir sekali mohon pencerahannya","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
134,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","","Vaksin ND Lasota 50d","BismillahReady prosuk hydra dan vaksin di agen resmi soloraya. Berikut list produk hydra dan vaksin :Hydra Bro per bks 1kgHydra Plus per bks 1kgHydra Clean per bks 1kgHydra SSG per bks 1kgHydra Bone per bks 500gHydra Run per bks 100gHydra verm per bks 100grHydra Yellow per bks 100grHydra Red per bks 100grHydra Moldy Tox-L per bks 1kgHydra Custom Premiks per bks 1kgHydra Mineral Premiks per bks 1kgHydra Essent oil per btl 300mlHydraCin per btl 1LHydraDin per btl 1LVaksin ND IB AI 25ml   Vaksin ND Lasota 50d Vaksin ND IB live 500d Siap bantu kirim2 seluruh indonesia utk produk hydra. Vaksin bisa bantu kirim wilayah terbatas.Bila ada kebutuhan vaksin lain bisa konsultasi dl gratis. Lokasi kami di kudu baki sukoharjo jatengInfo harga dan pemesananWa.me/6281238387284Terima kasih Lihat Lebih Sedikit Bismillah Ready prosuk hydra dan vaksin di agen resmi soloraya. Berikut list produk hydra dan vaksin : Hydra Bro per bks 1kg Hydra Plus per bks 1kg Hydra Clean per bks 1kg Hydra SSG per bks 1kg Hydra Bone per bks 500g Hydra Run per bks 100g Hydra verm per bks 100gr Hydra Yellow per bks 100gr Hydra Red per bks 100gr Hydra Moldy Tox-L per bks 1kg Hydra Custom Premiks per bks 1kg Hydra Mineral Premiks per bks 1kg Hydra Essent oil per btl 300ml HydraCin per btl 1L HydraDin per btl 1L Vaksin ND IB AI 25ml Vaksin ND Lasota 50d Vaksin ND IB live 500d Siap bantu kirim2 seluruh indonesia utk produk hydra. Vaksin bisa bantu kirim wilayah terbatas. Bila ada kebutuhan vaksin lain bisa konsultasi dl gratis. Lokasi kami di kudu baki sukoharjo jateng Info harga dan pemesanan Wa.me/6281238387284 Terima kasih Lihat Lebih Sedikit","https://www.facebook.com/groups/585146982364618/",0,0,0,-1,"NaN"
135,"Rottweiler Indonesia in New Normal Condition","Open Booking","unknown","Open BookingRottweiler Betina stb ,cip , vaksin usia msih 5mggu Big bone , calon jumbo line bagus","https://www.facebook.com/groups/333104143482242/",0,0,0,-1,"NaN"
136,"Group Keputihan Abnormal","","unknown","Alhamdulillah bund ini tadi barusan saya vaksin gardasil 9 yg dosis 3 bund,saya doakan bunda bunda dimanapun berada selalu diberikan kesehatan jasmani dan rohani .","https://www.facebook.com/groups/800587100679753/",0,0,0,-1,"NaN"
137,"PECINTA KUCING SEMARANG","","unknown","izin nanya, obat atau vaksin kucing tu berapaan nggih, dan dimana tempatnya yg murah, blm pernah soalnyaizin nanya, obat atau vaksin kucing tu berapaan nggih, dan dimana tempatnya yg murah, blm pernah soalnya","https://www.facebook.com/groups/408201403498996/",0,0,0,-1,"NaN"
138,"Info Vaksin Gratis","Butuh Vaksin yg tembus apk buat kerja secepatnya","unknown","Butuh Vaksin yg tembus apk buat kerja secepatnya","https://www.facebook.com/groups/725809851654492/",0,0,0,-1,"NaN"
139,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","","unknown","Sharing prof...blm ada seminggu 1 paket indukan betina sudah mati 3 secara tiba""....dl pernah vaksin nd lasota...ini yg betina ke 4 jg kyknya udah mau koit,,mlm"" begini udah gada yg bisa potongin ayam...tinggal sepasang yang kyknya masih sehat...pdhl kandangnya 2 tingkat jd 4 sekat...waktu betina pertama mati sudah lgsg saya semprot semua pakai iodin gpu sama sunlight...solusinya bagaimana ya prof supaya yang lain aman? trimakasih Lihat Lebih Sedikit","https://www.facebook.com/groups/585146982364618/",0,0,0,-1,"NaN"
140,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","","unknown","Mau tanya jasa suntik vaksin Nd ai kill ini per 1000 ekor di harga berapa yah untuk wilayah Jawa Barat.Standar rata2 harga nya nya berapa Mau tanya jasa suntik vaksin Nd ai kill ini per 1000 ekor di harga berapa yah untuk wilayah Jawa Barat. Standar rata2 harga nya nya berapa","https://www.facebook.com/groups/585146982364618/",0,0,0,-1,"NaN"
141,"ADOPSI KUCING AREA JOGJA & SEKITARNYA","","unknown","Lur. Info steril kucing jantan yg harga pelajaar hehe.syukur di GodeanEdit : apa harus vaksin dahulu?? Usia kiten sy 4-5 bulan Lur. Info steril kucing jantan yg harga pelajaar hehe.syukur di Godean Edit : apa harus vaksin dahulu?? Usia kiten sy 4-5 bulan","https://www.facebook.com/groups/510387461341326/",0,0,0,-1,"NaN"
142,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","","unknown","Vaksin ND G7 IB AIVaksin inaktif berbentuk emulsi mengandung virus Newcastle Disease (ND) isolat lokal strain MD15 yang termasuk dalam genotipe VII, Infectious Bronchitis (IB) strain Massachusetts 41, Avian Influenza (AI) subtipe H5N1 yang telah diinaktifkan.INDIKASI…  Vaksin ND G7 IB AI Vaksin inaktif berbentuk emulsi mengandung virus Newcastle Disease (ND) isolat lokal strain MD15 yang termasuk dalam genotipe VII, Infectious Bronchitis (IB) strain Massachusetts 41, Avian Influenza (AI) subtipe H5N1 yang telah diinaktifkan. INDIKASI…","https://www.facebook.com/groups/585146982364618/",0,0,0,-1,"NaN"
143,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","","unknown","bismillahmonggo siap membantu kebutuhan vaksin rekan2ready vaksin ND G7 IB AI 25mluntuk vaksin yg lain bisa PO dlproduk hydra juga ready njihpacking insyaAllah amansementara melayani pulau jawa dlpengiriman dari sukoharjo jatenginfo pemesananwa.me/6281238387284 Lihat Lebih Sedikit bismillah monggo siap membantu kebutuhan vaksin rekan2 ready vaksin ND G7 IB AI 25ml untuk vaksin yg lain bisa PO dl produk hydra juga ready njih packing insyaAllah aman sementara melayani pulau jawa dl pengiriman dari sukoharjo jateng info pemesanan wa.me/6281238387284 Lihat Lebih Sedikit","https://www.facebook.com/groups/585146982364618/",0,0,0,-1,"NaN"
144,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","Ijin bertanya Prof,","unknown","Ijin bertanya Prof,Jadwal vaksin suntik dan dosisnya,Saya scrol g ketemu2 Prof, minta petunjuk prof terimakasih","https://www.facebook.com/groups/585146982364618/",0,0,0,-1,"NaN"
145,"SERTIFIKAT/KARTU VAKSIN COVID","","unknown","Hati-hati marak bentuk penipuan mengatasnamakan pembuatan sertifikat vaksin yang merugikan teman2, Bila ada yang butuh bantuan dan bertanya mengenai hal tersebut atau pun hal yang menyangkut vaksinasi bisa inbox admin grupTERIMA KASIHHati-hati marak bentuk penipuan mengatasnamakan pembuatan sertifikat vaksin yang merugikan teman2, Bila ada yang butuh bantuan dan bertanya mengenai hal tersebut atau pun hal yang menyangkut vaksinasi bisa inbox admin grupTERIMA KASIH","https://www.facebook.com/groups/140600948245948/",0,0,0,-1,"NaN"
146,"Diskusi dan Sharing Seputar Bayi","","unknown","Adakah yang sama bunda pulang posyandu vaksin dpt 2 tidak dikasih obat,tidak ada persiapan obat dirumah Karna saya kira ada aja obat dikasih karna pertama kali vaksin diposyandu,baru apotik jauh dari tempat saya tinggal","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
147,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","","unknown","ijin bertanya prof slama ini vaksin rutinbulanan  saya gunakan  nd IB live  sama nd lasota selang seling bergantian.ketika divaksin nd IB live produksi makin bagus yg macet telur jadi bertelur ,tapi ketika di vaksin nd lasota g ada perubahan diproduksi cmn cengger JD segar .solusi yg bagus gimna prof  untuk vaksin trimakasih","https://www.facebook.com/groups/585146982364618/",0,0,0,-1,"NaN"
148,"Diskusi dan Sharing Seputar Bayi","","unknown","Alumni september 2025Alhamdulillah lulus DPT 3 dan PCV 2 tanpa drama Setiap mau imunisasi emaknya yg nggak bisa tidur, kepikiran takut deman dllTapi Masyaallah adek pinterSejauh ini cuma demam ringan, nggak rewel sama sekali dan masih pules tidurnya  Lihat Lebih Sedikit Alumni september 2025 Alhamdulillah lulus DPT 3 dan PCV 2 tanpa drama Setiap mau imunisasi emaknya yg nggak bisa tidur, kepikiran takut deman dll Tapi Masyaallah adek pinter Sejauh ini cuma demam ringan, nggak rewel sama sekali dan masih pules tidurnya  Lihat Lebih Sedikit","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
149,"Diskusi dan Sharing Seputar Bayi","","unknown","Bund suntik dpt 1 itu salah satu paha/paha dua duanyaMasak ntar dpt 2 jga paha 2 2nyaAtau dpt 1 paha kanan/kiriDpt 2 paha kanan/kirinya lagiTrus apa aja yg dilakuin setelah vaksin dpt biar gk rewelAnakku mau 3bulan ini mau dpt 1 Lihat Lebih Sedikit Bund suntik dpt 1 itu salah satu paha/paha dua duanya Masak ntar dpt 2 jga paha 2 2nya Atau dpt 1 paha kanan/kiri Dpt 2 paha kanan/kirinya lagi Trus apa aja yg dilakuin setelah vaksin dpt biar gk rewel Anakku mau 3bulan ini mau dpt 1 Lihat Lebih Sedikit","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
150,"SERTIFIKAT/KARTU VAKSIN COVID","","unknown","Saya sudah vaksin 1 dan 2 Tapi kok belum muncul sertifikat 1 dan 2Saya cek di google, merah ( belum vaksin) Diapk peduli lindungi gk ada jugaMohon bantuannya Gimana caranya biar dapet sertifikat nya Lihat Lebih Sedikit Saya sudah vaksin 1 dan 2 Tapi kok belum muncul sertifikat 1 dan 2 Saya cek di google, merah ( belum vaksin) Diapk peduli lindungi gk ada juga Mohon bantuannya Gimana caranya biar dapet sertifikat nya Lihat Lebih Sedikit","https://www.facebook.com/groups/140600948245948/",0,0,0,-1,"NaN"
151,"Info Vaksin Gratis","","unknown","Butuh sertif vaksin booster / d3 , yg bisa tembus aplikasi  ,soalnya butuh untuk kerja di PT,secepatnya info","https://www.facebook.com/groups/725809851654492/",0,0,0,-1,"NaN"
152,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","","unknown","Teman-teman, vaksin apa saja yang diperlukan ayam dari doc sampai bertelur?Teman-teman, vaksin apa saja yang diperlukan ayam dari doc sampai bertelur?","https://www.facebook.com/groups/585146982364618/",0,0,0,-1,"NaN"
153,"Pecinta Kucing Kendal Area","","unknown","Info tempat vaksin kucing area kendal/kaiwunguInfo tempat vaksin kucing area kendal/kaiwungu","https://www.facebook.com/groups/500403044582294/",0,0,0,-1,"NaN"
154,"Diskusi dan Sharing Seputar Bayi","","unknown","Dulu waktu beredar imunisasi haram aku berniat anak ke 2 gak imunisasi sama sekali. Tapi setelah lahiran anak ke 2 tetap imunisasi lengkap juga, sebagai orang tua di niatkan ikhtiar demi kesehatan anak bismillah. Alhamdulillah 3 anak imunisasi lengkap semuanya lancar, tanpa bengkak ataupun bernanah demam cuma sehari, pastikan setiap anak mau imunisasi dalam keadaan sehat.Kalau di bilang imunisasi kok masih sakit""an itu kuasa Allah ta…  Dulu waktu beredar imunisasi haram aku berniat anak ke 2 gak imunisasi sama sekali. Tapi setelah lahiran anak ke 2 tetap imunisasi lengkap juga, sebagai orang tua di niatkan ikhtiar demi kesehatan anak bismillah. Alhamdulillah 3 anak imunisasi lengkap semuanya lancar, tanpa bengkak ataupun bernanah demam cuma sehari, pastikan setiap anak mau imunisasi dalam keadaan sehat. Kalau di bilang imunisasi kok masih sakit""an itu kuasa Allah ta…","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
