index,account,postdate,tweet,link,comments,retweets,likes,views,replysource
16,"KOPEKUSO ( KOMUNITAS PECINTA KUCING SOLO )","unknown","Mau tanya kak kalo vaksin buat kucing brp ya, dan dimanaTerimakasih Mau tanya kak kalo vaksin buat kucing brp ya, dan dimanaTerimakasih","https://www.facebook.com/groups/477208712412454/",0,0,2,-1,"NaN"
17,"KOPEKUSO ( KOMUNITAS PECINTA KUCING SOLO )","unknown","Minta infonya, tempat vaksin kucing solo yang murah mana nggih","https://www.facebook.com/groups/477208712412454/",0,0,6,-1,"NaN"
18,"KOPEKUSO ( KOMUNITAS PECINTA KUCING SOLO )","unknown","Monggo yg mau vaksin rabies dan steril … Lihat selengkapnya","https://www.facebook.com/groups/477208712412454/",0,0,6,-1,"NaN"
19,"Exotic Peaknose Jogja","unknown","Peaknose NS 14bulan Belum pernah proven … Lihat selengkapnya Peaknose NS 14bulan Belum pernah proven … Lihat selengkapnya","https://www.facebook.com/groups/2226206834176328/",0,0,4,-1,"NaN"
20,"Rottweiler Indonesia in New Normal Condition","unknown","Betina 7bln stb… Lihat selengkapnya Betina 7bln stb… Lihat selengkapnya","https://www.facebook.com/groups/333104143482242/",9240,0,2,-1,"NaN"
21,"KOPEKUSO ( KOMUNITAS PECINTA KUCING SOLO )","unknown","Jadwal vaksin kedua Nemo minta dokter bebas ee.. rejeki bisa dengan drh. Bambang, next lanjut vaksin tahunanPecicilan hanya berlaku d rumah, d klinik dy anteng#nemo Jadwal vaksin kedua Nemo minta dokter bebas ee.. rejeki bisa dengan drh. Bambang, next lanjut vaksin tahunan Pecicilan hanya berlaku d rumah, d klinik dy anteng","https://www.facebook.com/groups/477208712412454/",0,0,11,-1,"NaN"
22,"Diskusi dan Sharing Seputar Bayi  · Gabung","unknown","Suntik imunisasi dpt itu wajib nggak sih Bun , saya tau itu hak anak tapi boleh kah saya tolak Saya dan suami masih trauma banget karna anak pertama dulu setiap suntik… Lihat selengkapnya Suntik imunisasi dpt itu wajib nggak sih Bun , saya tau itu hak anak tapi boleh kah saya tolak Saya dan suami masih trauma banget karna anak pertama dulu setiap suntik… Lihat selengkapnya","https://www.facebook.com/groups/759878459543655/",91,0,529,-1,"NaN"
23,"Seputar Mpasi dan Tumbuh Kembang Anak","unknown","Bunda yang cantik sharing dong, apa alasan bunda2 gak mau imunisasi anaknya  atau bunda2 tim anakny yg imunisasi lengkap, apa beda anak yg d imunisasi dan yg tidak????","https://www.facebook.com/groups/1019457676237045/",0,0,34,-1,"NaN"
24,"Sharing Tumbuh Kembang Anak Balita  · Gabung","unknown","Bengkak kelenjar setelah imunisasi BCG!!!!!Abis BCG umunya engha aada drama panas ato anget,, tapi sebulan kemudian kejadian tak pernah dibayangkan terjadi pada bayiku… Lihat selengkapnya Bengkak kelenjar setelah imunisasi BCG!!!!! Abis BCG umunya engha aada drama panas ato anget,, tapi sebulan kemudian kejadian tak pernah dibayangkan terjadi pada bayiku… Lihat selengkapnya","https://www.facebook.com/groups/282962616769375/",0,0,469,-1,"NaN"
25,"ARELA (Komunitas Arek - Arek Lawang ) Duplikat ASLI  · Gabung","unknown","imunisasi BCG apakah bisa di bidan?","https://www.facebook.com/groups/528811023876447/",0,0,12,-1,"NaN"
26,"SEPUTAR KEHAMILAN, PROMIL &  BUSUI","unknown","Hari ini suntik imunisasi DPT 3 , Alhamdulillah selalu imunisasi rutin sejak lahir.… Lihat selengkapnya","https://www.facebook.com/groups/2258797000995969/",0,0,11,-1,"NaN"
27,"Diskusi dan Sharing Seputar Bayi  · Gabung","unknown","Adek Elkeenan habis Imunisasi DPT1...semoga tidak rewel .....… Lihat selengkapnya Adek Elkeenan habis Imunisasi DPT1... semoga tidak rewel .....… Lihat selengkapnya","https://www.facebook.com/groups/759878459543655/",0,0,2,-1,"NaN"
28,"GRUP ANTI VAKSIN","unknown","Saya sama sekali belum d vaksin,Namun orang-orang yang sudah d vaksin terlalu mudah sakit dan lelah.Apakah Ada solusi nya ? Saya sama sekali belum d vaksin, Namun orang-orang yang sudah d vaksin terlalu mudah sakit dan lelah. Apakah Ada solusi nya ?","https://www.facebook.com/groups/193789696040956/",0,0,15,-1,"NaN"
29,"Anda Bertanya Sains Menjawab  · Gabung","unknown","Mau tanya ABSMKenapa banyak masyarakat yang anti dengan vaksin, nakes dan dokter contoh ada di foto. Yah bukan cuma Indonesia, ada juga fenomena anti vaksin di Amerika. Banyak 'dokter tradisional' yang menyarankan obat tradisional dan menjauhi obat konvensional, bahkan untuk TBC dan HIV. Apakah mereka menggiring opini untuk membeli obat mereka atau hanya sekedar kebencian?okelah kalau benci dengan keteledoran, etika profesional, atau Mark up harga. Tapi kenapa benci ke semua … Lihat selengkapnya","https://www.facebook.com/groups/1247224995324514/",0,0,33,-1,"NaN"
30,"Anti-Vax School Options  · Gabung","unknown","Hi all, I am at the out-of-options point trying to get a vaccine exemption for my children to attend a Waldorf School in NYS. I am hoping someone here can help.We currently live in NC where our religious exemption has been accepted and my children currently attend a Waldorf school. We need to relocate though.We were hoping to relocate to NYS where all of my family live, but the Waldorf school won’t accept the frontline exemption w… Lihat selengkapnya Hi all, I am at the out-of-options point trying to get a vaccine exemption for my children to attend a Waldorf School in NYS. I am hoping someone here can help. We currently live in NC where our religious exemption has been accepted and my children currently attend a Waldorf school. We need to relocate though. We were hoping to relocate to NYS where all of my family live, but the Waldorf school won’t accept the frontline exemption w… Lihat selengkapnya","https://www.facebook.com/groups/459706678652634/",0,0,1,-1,"NaN"
31,"Homeschool Moms  · Gabung","unknown","Allergy shot advice ..we are anti vax (not up for discussion) but our 3yo is struggling so badly even with his daily Zyrtec. I'm talking swollen eyes face sneezing coughing hives. He wants to live outside. It's so hard. Any success stories of kid allergy shots or even your own?  Staying inside just isn't an option. I know they can take a year to work but if it would help him overall...... Are the shots toxic? Any negative reactions?","https://www.facebook.com/groups/467088916727307/",0,0,13,-1,"NaN"
32,"Crunchy Moms: Natural Living & Clean Products  · Gabung","unknown","I’m someone who was very anti vax and now more on the fence. A lot of the anti vax claims seem very contradictory to me or don’t make sense. I’m wondering if those of you who are anti vax can help me make sense of these things. 1) Why do you claim we can’t trust the CDC, FDA, pharma but then use their sources as evidence? That seems contradictory to me. How can we trust only parts we want to agree with?2) If the purpose of vaccine… Lihat selengkapnya I’m someone who was very anti vax and now more on the fence. A lot of the anti vax claims seem very contradictory to me or don’t make sense. I’m wondering if those of you who are anti vax can help me make sense of these things. 1) Why do you claim we can’t trust the CDC, FDA, pharma but then use their sources as evidence? That seems contradictory to me. How can we trust only parts we want to agree with? 2) If the purpose of vaccine… Lihat selengkapnya","https://www.facebook.com/groups/9376506729134208/",0,0,176,-1,"NaN"
33,"Crunchy Moms: Natural Living & Clean Products  · Gabung","unknown","I need help. I’ll start by saying I’m in the “great” CaliforniaMy 10yr old I have guardianship of wants to go back to school from the year Ive homeschooled him. Only issue is he needs vaccines to go, his mom had sent him with a fake vaccine card prior to me obtaining guardianship. Me and his mom are anti vax, his mom asked me to not vaccinate him, my kids aren’t. But I almost feel it would be good for him to go back into the school… Lihat selengkapnya I need help. I’ll start by saying I’m in the “great” California My 10yr old I have guardianship of wants to go back to school from the year Ive homeschooled him. Only issue is he needs vaccines to go, his mom had sent him with a fake vaccine card prior to me obtaining guardianship. Me and his mom are anti vax, his mom asked me to not vaccinate him, my kids aren’t. But I almost feel it would be good for him to go back into the school… Lihat selengkapnya","https://www.facebook.com/groups/9376506729134208/",0,0,2,-1,"NaN"
34,"Foster and Adoptive Parents Support Group  · Gabung","unknown","Anti-Vax BioI’m a foster parent to an almost 1 year old and their parent is newly anti-vax. I’m really worried about measles coming to my area and our foster child not being protected…Social worker says there is nothing anyone can do.… Lihat selengkapnya Anti-Vax Bio I’m a foster parent to an almost 1 year old and their parent is newly anti-vax. I’m really worried about measles coming to my area and our foster child not being protected… Social worker says there is nothing anyone can do.… Lihat selengkapnya","https://www.facebook.com/groups/172612776096960/",7,0,12,-1,"NaN"
35,"Arnica - Parents' Support Network, Promoting Natural Immunity  · Gabung","unknown","Babies & children’s vaccinations UKHi all, i just need some reassurance from parents who have decided not to vaccinate their babies. I had my little girl 9 weeks ago, i declined Vit K in the hospital after doing research etc. In the hospital they were trying to scare me telling me my baby might get very poorly and have blood clots etc but i still declined. Me and my partner and both families are anti vax but only in the recent years. Me and my partner had vaccines up until we… Lihat selengkapnya","https://www.facebook.com/groups/98258276788/",0,0,20,-1,"NaN"
36,"Crunchy Moms: Natural Living & Clean Products  · Gabung","unknown","New mom with her first… What is your stance on vaccines for babies with fetal heart defects? Baby is going to have surgery immediately upon birth… living in the hospital for a bit.","https://www.facebook.com/groups/9376506729134208/",0,0,1,-1,"NaN"
37,"Crunchy Moms: Natural Living & Clean Products  · Gabung","unknown","I had the most anti Vax reassuring conversation with my neighbour last night...If anyone is doubting their decision please read.My neighbour is from a different country and pro Vax, she said her children had the chicken pox vaccine as did she and they all got chicken pox, her son even had it in his eyes. My children didn't have the Vax, only just on the schedule this year in the UK. They had chicken pox, were poorly for a couple of… Lihat selengkapnya I had the most anti Vax reassuring conversation with my neighbour last night... If anyone is doubting their decision please read. My neighbour is from a different country and pro Vax, she said her children had the chicken pox vaccine as did she and they all got chicken pox, her son even had it in his eyes. My children didn't have the Vax, only just on the schedule this year in the UK. They had chicken pox, were poorly for a couple of… Lihat selengkapnya","https://www.facebook.com/groups/9376506729134208/",0,0,958,-1,"NaN"
38,"SERTIFIKAT/KARTU VAKSIN COVID  · Gabung","unknown","Admin kembali silahkan yang keperluan vaksinasi covid langsung PM","https://www.facebook.com/groups/140600948245948/",0,0,1,-1,"NaN"
39,"SERTIFIKAT/KARTU VAKSIN COVID  · Gabung","unknown","Hati-hati marak bentuk penipuan mengatasnamakan pembuatan sertifikat vaksin yang merugikan teman2, Bila ada yang butuh bantuan dan bertanya mengenai hal tersebut atau pun hal yang menyangkut vaksinasi bisa inbox admin grupTERIMA KASIHHati-hati marak bentuk penipuan mengatasnamakan pembuatan sertifikat vaksin yang merugikan teman2, Bila ada yang butuh bantuan dan bertanya mengenai hal tersebut atau pun hal yang menyangkut vaksinasi bisa inbox admin grupTERIMA KASIH","https://www.facebook.com/groups/140600948245948/",0,0,71,-1,"NaN"
40,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","unknown","contoh program vaksinasi","https://www.facebook.com/groups/585146982364618/",0,0,32,-1,"NaN"
41,"ADOPSI KUCING SOLO DAN SEKITARNYA","unknown","GUMIHO PETS IDGrooming | Pet Hotel | Steril | Vaksin | Dokter HewanSurakarta & sekitarnya Lihat selengkapnya","https://www.facebook.com/groups/273405435676711/",1,0,1,-1,"NaN"
42,"PETERNAK AYAM PETELUR GRESIK/LAMONGAN/TUBAN/BOJONEGORO/JOMBANG/MOJOKERTO  · Gabung","unknown","Monggo ayam puletnya usia 16mingguData vaksin,recording komplitSiap kirim pembayaran ditempat free ongkir wa.me/628818583647Tlfn 08818583647","https://www.facebook.com/groups/1501649130624645/",0,0,1,-1,"NaN"
43,"LEPAS ADOPSI KUCING SURABAYA  · Gabung","unknown","*Mainecoon kitten Nonped* *Betina Cantik* *Proven 1x* (anakannya sdh ada yg teradopt)☆cream tabby mainecoon Us… Lihat selengkapnya *Mainecoon kitten Nonped* *Betina Cantik* *Proven 1x* (anakannya sdh ada yg teradopt) ☆cream tabby mainecoon Us… Lihat selengkapnya","https://www.facebook.com/groups/199411229719032/",0,0,0,-1,"NaN"
44,"SEGALA RAS ANJING SOLORAYA","unknown","open adopt Indukan Husky non stb vaksin usia 5 tahun pernah beranak tahun kemarin 7 ekor (puppy slide terakhir udah sold semua)lokasi mojosongo solo. di jamin sehat (b… Lihat selengkapnya open adopt Indukan Husky non stb vaksin usia 5 tahun pernah beranak tahun kemarin 7 ekor (puppy slide terakhir udah sold semua) lokasi mojosongo solo. di jamin sehat (b… Lihat selengkapnya","https://www.facebook.com/groups/516879366851837/",0,0,3,-1,"NaN"
45,"JUAL BELI AYAM PETELUR AREA GRESIK","unknown","Jual Ayam Petelur Umur 15–16 MingguSiap produksi! Kondisi sehat & perawatan terjamin.… Lihat selengkapnya Jual Ayam Petelur Umur 15–16 Minggu Siap produksi! Kondisi sehat & perawatan terjamin.… Lihat selengkapnya","https://www.facebook.com/groups/1733782076902782/",0,0,40,-1,"NaN"
46,"Uma A  · Ikuti","unknown","Saya posting ulang ya mbak. Bisa langsung baca k fb beliau resiko vaksin MR","https://www.facebook.com/angelina.octa.12/posts/pfbid0WQkuyHcz2WZXBcxxAZLEXhXNPy8TsmWYs5E3hYnbpeukdf964WqQDdxELX3w3deRl",0,0,293,-1,"NaN"
47,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","unknown","ijin tanya prof apakah boleh vaksin nd ib ai tiap sebulan sekali,dan ada efek samping ny atw tidak,terimakasihijin tanya prof apakah boleh vaksin nd ib ai tiap sebulan sekali,dan ada efek samping ny atw tidak,terimakasih","https://www.facebook.com/groups/585146982364618/",0,0,13,-1,"NaN"
48,"JUAL BELI BAJU PL PALEMBANG  · Gabung","unknown","info yang biso buat vaksin booster palsuu","https://www.facebook.com/groups/320413916423701/",0,0,3,-1,"NaN"
49,"SERTIFIKAT/KARTU VAKSIN COVID  · Gabung","unknown","hallo guys hati2 sama ini orang katanya ngurusin vaksin tp ternyata data yg d kaish itu palsu @ni putu oktayanti hati2 ya sama nomor yg itu … Lihat selengkapnya hallo guys hati2 sama ini orang katanya ngurusin vaksin tp ternyata data yg d kaish itu palsu @ni putu oktayanti hati2 ya sama nomor yg itu … Lihat selengkapnya","https://www.facebook.com/groups/140600948245948/",0,0,4,-1,"NaN"
50,"Sukabumi Grup Jual Butuh  · Gabung","unknown","+62 816-1111-182*penjual vaksin palsu*(memberikan contoh vaksin dengan yg asli, untuk menipu costumer, supaya dikira yang dia jual adalah vaksin asli, padahal vaksin palsu)… Lihat selengkapnya +62 816-1111-182 *penjual vaksin palsu* (memberikan contoh vaksin dengan yg asli, untuk menipu costumer, supaya dikira yang dia jual adalah vaksin asli, padahal vaksin palsu)… Lihat selengkapnya","https://www.facebook.com/groups/336307636538111/",1,0,1,-1,"NaN"
51,"Pejuang TBC Indonesia","unknown","BissmillahApakah Disni ada yang ngalamin salah diagnosa??Mau tanya anakku demam tanpa gejala lain seperti batuk,sesek.dll, ku bawa ke RSSingkat cerita anakku di rongsen hasilnya kesan pneumonia Terus test mantoux nimbulkan reaksi benjolan  Lihat selengkapnya","https://www.facebook.com/groups/425590565277938/",0,0,6,-1,"NaN"
52,"Habar Halong-Juai Seputaran Balangan (Sanggam)  · Gabung","unknown","Terima jasa buat*Vaksin* pengalaman kerja*Ijazah palsuBisa hub.0858-2234-3237","https://www.facebook.com/groups/585363621972001/",0,0,7,-1,"NaN"
53,"👉BAHODOPI DAGANG👈","unknown","Loloskan Admin, ini penipu mau bantu buatkan vaksin suda di trf malah di kirimkan vaksin palsu, di WA di blokir di messenger juga di Blokir Tlong yg mau buat Vaksin sama org ini Hati"" penipu asli smpai tidak ad etikad baiknya mau kirimkan yg aslinya masih tetap sy cari org ini","https://www.facebook.com/groups/630938980731303/",0,0,1,-1,"NaN"
54,"Komunitas Umroh dan Haji Backpaker  · Gabung","unknown","Hati2 gaes situs sinarkerkes vaksin asli sinarkes.go.id kasian jamaahnya kalau di kasih palsu bayar sama2 harganya","https://www.facebook.com/groups/572182703224970/",0,0,2,-1,"NaN"
55,"INFO POJOKE JOMBANG  · Gabung","unknown","SERTIFIKAT VAKSIN PALSU… Lihat selengkapnya","https://www.facebook.com/groups/781878242440902/",0,0,17,-1,"NaN"
56,"BMI SINGAPORE","unknown","Curhat besty sewaktu di PT kalian ada gak yg di mintain vaksin ke 4?? setauku vaksin yg ke 4 itu khusus Medis saja.Dan menurutku ini sudah tidak ada covid.Katanya cuma buat persyaratan BIODATA tapi kita di suruh bikin dan bayar 200 itu NEMBAK VAKSIN PALSU.  Kira kira wajar gak sih bagiku pemerasan di ASRAMA. Curhat besty sewaktu di PT kalian ada gak yg di mintain vaksin ke 4?? setauku vaksin yg ke 4 itu khusus Medis saja. Dan menurutku ini sudah tidak ada covid. Katanya cuma buat persyaratan BIODATA tapi kita di suruh bikin dan bayar 200 itu NEMBAK VAKSIN PALSU. Kira kira wajar gak sih bagiku pemerasan di ASRAMA.","https://www.facebook.com/groups/1000905554276771/",0,0,12,-1,"NaN"
57,"PEJUANG AUTOIMUN  · Gabung","unknown","Bismillah, saya belum siap vaksin ..sebab perjalanan fisik saya masih flare ke flare...alhamdulillah,  Saya  aktivitas tiap hari ngurus ortu yang usianya 90 tahun dan anak yang masih belum mandiri laki2 usia 8 Tahun antar jemput sekolah...jadinya belum punya aplikasi peduli lindung...akses saya jadi terbatas...boleh gak ya bikin surat penolakan vaksin saja...berhubung ortu tidak bisa dititipkan lama2 ke yang lain kalau saya flare taku… Lihat selengkapnya","https://www.facebook.com/groups/376130372466773/",0,0,7,-1,"NaN"
58,"Jadwal kecimol Se AK Ntb  · Gabung","unknown","Zaman dimama manusia sangat jahat dan kejam demi haus akan kekuasaan dan bisnis yg mreka jalani.#Elit global#efstein file#ini zamannya buata virus&jualan vaksin Zaman dimama manusia sangat jahat dan kejam demi haus akan kekuasaan dan bisnis yg mreka jalani. #Elit global#efstein file#ini zamannya buata virus&jualan vaksin Dua kata yang dampaknya lebih kuat daripada penjelasan kebijakan apa pun. Klip ini bukan hanya memecah belah opini; tetapi juga mengungkap sisi sensitif dari cara k… Lihat selengkapnya","https://www.facebook.com/groups/301501975691289/",1,0,2,-1,"NaN"
59,"Smallangel Pits 2 jam yang lalu","2 jam","Mahar brp betina....","https://www.facebook.com/groups/333104143482242/",0,0,0,-1,"https://www.facebook.com/groups/333104143482242/"
60,"Rio Saputra 12 jam yang lalu","12 jam","Info nya kak","https://www.facebook.com/groups/333104143482242/",0,0,0,-1,"https://www.facebook.com/groups/333104143482242/"
61,"Budhi 4 jam yang lalu","4 jam","Brp hrg bang","https://www.facebook.com/groups/333104143482242/",0,0,0,-1,"https://www.facebook.com/groups/333104143482242/"
62,"Reilia Daniella Mailangkay 5 minggu yang lalu","5 minggu","Depok kak, cimanggis ready","https://www.facebook.com/groups/333104143482242/",0,0,0,-1,"https://www.facebook.com/groups/333104143482242/"
63,"Jhonly Jethlee Leong sehari yang lalu","unknown","Cek mahar ma lokasinya om","https://www.facebook.com/groups/333104143482242/",0,0,0,-1,"https://www.facebook.com/groups/333104143482242/"
64,"Titin 4 hari yang lalu","4 hari","Alumni  12 desember bun usia 5 bln pas bb 7,1 full Asi  baru DPT 1 hehe  ini skrg lg demam ,moga cpt sehat ,baru tengkurep blm bisa balek sendiri,","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"https://www.facebook.com/groups/759878459543655/"
65,"Esty Nya Rully 4 hari yang lalu","4 hari","9 Januari SDH bisa tengkurep di Usia 3 BLN LBH seminggu… Lihat selengkapnya","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"https://www.facebook.com/groups/759878459543655/"
66,"Peserta anonim 870 sekitar satu jam yang lalu","unknown","Yes.  We had to.  Same reasons and after all the inpatient stays this year I’m thankful. Gas and everything is so expensive.","https://www.facebook.com/groups/172612776096960/",0,0,0,-1,"https://www.facebook.com/groups/172612776096960/"
67,"MysticalGrape2334 sekitar satu jam yang lalu","unknown","I was under the impression that once subsidy was set that you cannot renegotiate it. Am I missing something? Located in Michigan","https://www.facebook.com/groups/172612776096960/",0,0,0,-1,"https://www.facebook.com/groups/172612776096960/"
68,"Diskusi dan Sharing Seputar Bayi  · Gabung","unknown","Vaksin campak sama ipv itu d suntikny memang 1x kah? Aku searching d google dan liat VT org2 ko 2x ya bun paha kanan kiri Aku kecolongan bun, anaku waktu usia 9bln imunisasi tulisan dokter campak+ipv.. Tapi perawatnya cuma suntik 1x campak saja aku ingt betul, d bagian tulisan imunisasi jga cuma tulis campak. Kebetulan buku KIA yg lama, jd ipv ny gak ada kolomny Stelah d konfirmasi ke terkait.. Mereka malah bilang sudah 1paket Lihat Lebih Sedikit Vaksin campak sama ipv itu d suntikny memang 1x kah? Aku searching d google dan liat VT org2 ko 2x ya bun paha kanan kiri Aku kecolongan bun, anaku waktu usia 9bln imunisasi tulisan dokter campak+ipv.. Tapi perawatnya cuma suntik 1x campak saja aku ingt betul, d bagian tulisan imunisasi jga cuma tulis campak. Kebetulan buku KIA yg lama, jd ipv ny gak ada kolomny Stelah d konfirmasi ke terkait.. Mereka malah bilang sudah 1paket Lihat Lebih Sedikit","https://www.facebook.com/groups/759878459543655/",0,0,3,-1,"NaN"
69,"Group title pending  · Gabung","unknown","Lagi rame vaksin campakMenurut kalian gimana? apa pendapat nyaLagi rame vaksin campakMenurut kalian gimana? apa pendapat nya","https://www.facebook.com/groups/326691975374157/",0,0,28,-1,"NaN"
70,"Diskusi dan Sharing Seputar Bayi  · Gabung","unknown","Mau tanya bunda2 vaksin campak itu bikin demam ap tidak?Mau tanya bunda2 vaksin campak itu bikin demam ap tidak?","https://www.facebook.com/groups/759878459543655/",0,0,5,-1,"NaN"
71,"Diskusi dan Sharing Seputar Bayi  · Gabung","unknown","Assalamualaikum.... Adakah bunda² anak nya yg belum vaksin campak tapi sudah terpapar, bagi pengalamannya dan cara pencegahannya bunda², anakku umur nya 8bln bulan depan baru mau imunisasi campak. Sekarang lagi terpapar virus tersebut#shering #Campak Assalamualaikum.... Adakah bunda² anak nya yg belum vaksin campak tapi sudah terpapar, bagi pengalamannya dan cara pencegahannya bunda², anakku umur nya 8bln bulan depan baru mau imunisasi campak. Sekarang lagi terpapar virus tersebut #shering #Campak","https://www.facebook.com/groups/759878459543655/",0,0,1,-1,"NaN"
72,"Diskusi dan Sharing Seputar Bayi  · Gabung","unknown","Lagi banyak bahas nolak vaksin, alhamdulillah anak aku uda sampai campak. Penting bismillahirrahmanirrahim ajaLagi banyak bahas nolak vaksin, alhamdulillah anak aku uda sampai campak. Penting bismillahirrahmanirrahim aja","https://www.facebook.com/groups/759878459543655/",0,0,4,-1,"NaN"
73,"Diskusi dan Sharing Seputar Bayi  · Gabung","unknown","Mau nanya ke bunda2 yang cantik dan baik hati yang anak nya sudah vaksin campak anak nya demam ga bun bekas suntikan nya sakit ga bun tolong di bantu sekilas info nya ya bun maklum anak saya bulan depan mau vaksin campak","https://www.facebook.com/groups/759878459543655/",0,0,10,-1,"NaN"
74,"Nur'aini Aini  · Ikuti","unknown","padahal pas waktu kecil sudah di vaksin campakkok pas udah besar masih di campakan semua orangpadahal pas waktu kecil sudah di vaksin campakkok pas udah besar masih di campakan semua orang","https://www.facebook.com/groups/1544448512513338/",0,0,10,-1,"NaN"
